|user_id|Action|Casual|Indie|Simulation|Strategy|Free to Play|RPG|Sports|Adventure|Racing|Early Access|Massively Multiplayer|Animation &amp; Modeling|Video Production|Utilities|Web Publishing|Education|Software Training|Design &amp; Illustration|Audio Production|Photo Editing|Accounting
91|76561198086878953|0.6051084867018661|0.03905603177819351|0.4892896642020679|0.42983499085160426|0.12131243116579493|0.18524235689673343|0.3151566486019358|0.000338795514719048|0.220579516978476|0.0|0.03286316492774766|0.09900314046981855|0.00937990837844248|0.009364150447525315|1.575793091716502e-05|1.575793091716502e-05|1.575793091716502e-05|0.0|0.00937990837844248|0.0|0.0|0.0
92|Derp-e|0.5809690064411954|0.09781323940273144|0.32795465023976395|0.0008943664160788253|0.0|0.12567941343902572|0.5792449724561584|0.0029114481204268144|0.4221713949054976|0.0|0.0|0.12567941343902572|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
93|76561198070194565|0.529729705854886|0.07563342984412216|0.7067465704752384|0.4083022423798473|0.10585625726207114|0.1134793895190874|0.04592076089350122|0.012799453521051607|0.138015737205673|0.005634489059533761|0.026252039856962662|0.036601432968043995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
94|Rivtex|0.5826695315636867|0.02408740810993374|0.5331774352128072|0.12000532689328662|0.056639355773205106|0.03389505681646007|0.37768672170903766|0.0|0.4622140417124632|0.024301420007969303|2.95188824876639e-05|0.00016235385368215145|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
95|firefreddy|0.7038107934807368|0.04200386131975024|0.6999276240097704|0.05157505367776624|0.0021877011104036582|0.09221160180351419|0.002023623527123384|0.00038284769432064017|0.04260547912511124|0.0|0.0|0.0003281551665605487|0.0001093850555201829|0.0001093850555201829|0.0|0.0|0.0|0.0|0.0001093850555201829|0.0|0.0|0.0
96|UTNerd24|0.4559932036465632|0.022962042216987645|0.6673449825063039|0.5798340882793399|0.01904467529246915|0.008318425016107793|0.023913478688478568|0.024072937314985426|0.0819723645996258|0.040146366866876775|0.007914463162290417|1.0630575100457243e-05|0.001727468453824302|0.001727468453824302|0.0|0.0|0.0|0.0|0.001727468453824302|0.0|0.0|0.0
97|sandwiches1|0.20948021588310625|0.015263644605461259|0.091257794188529|0.055942373493525474|0.032003862254870404|0.0035025686158763744|0.7163375212174664|0.002266367927920007|0.06109106351159375|8.584726999696996e-06|0.0070695226842504766|0.6530423290487004|0.00015881744949439443|0.00015881744949439443|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
98|76561198093083895|0.5222575964875513|0.18572342768536512|0.40281548952302904|0.3678273975839266|0.04433835788834539|0.2866158134925184|0.190473966030545|0.0|0.45831384225401917|0.0|0.12140264659904094|0.190473966030545|0.0|0.0|0.0|0.0|0.11717994584776996|0.0|0.0|0.0|0.0|0.0
99|76561198138053270|0.3681267124068494|0.05534841270011228|0.6749611167929087|0.6146393525652551|0.0009266774070060407|0.08772728896266062|0.046712217930677286|0.004216656366790801|0.13103437866996068|0.0|0.009941219756816283|0.02998267492017178|2.1933193065231735e-05|2.1933193065231735e-05|0.0|0.0|0.0005867129144949488|0.0005867129144949488|0.0|0.0|0.0|0.0
100|76561198062422084|0.815096540092402|0.004770424181483301|0.2180027677464717|0.3047562154744067|0.28301276032837047|0.13670894950522525|0.1725476253758978|0.0006805632324126991|0.15612120551547318|0.005375369276961256|0.07288292089590474|0.1921456859511854|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
101|steamurl|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
102|lucaswerg|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
103|Life-Of-Blu|0.6652211833513023|0.053089274792645864|0.3703310989655305|0.07577225632201226|0.053168546320706556|0.39163249100583913|0.3732414964957587|0.0014495365131097849|0.1470373600485738|0.0008323510446372592|0.022133743084945895|0.30684026724092106|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
104|CaptianAutismo|0.5851153987169372|0.02336367880034539|0.5677816512249683|0.29713854166995435|0.02158727701836701|0.04994823834033324|0.21389660003520627|1.2293437937566635e-05|0.25474154758277145|1.2293437937566635e-05|0.24408313689090116|0.2706369628360451|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
105|maxgp|0.807478721671477|0.01705961931125528|0.2563355333926842|0.27948052626974434|0.1762592720714779|0.18686536354426403|0.15066442907117344|0.0|0.31605773606563153|0.0008012769463871093|0.023743243570139645|0.1213555591436963|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
106|AppaTheSwagBison|0.9277216042726991|0.03462687821650494|0.13893673884131041|0.10487421329602101|0.030475044245637753|0.2949603808594699|0.1072084607295462|0.00041862780306127327|0.078964331738197|0.0|0.00517720713406157|0.04631666218553239|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
107|knightboy991|0.7959073371450094|0.05560901867751858|0.16816183462311785|0.0821598205765525|0.03211865272257178|0.3762743742192859|0.21475168777004858|0.00012160672625511718|0.2650013242976095|1.1581592976677826e-05|0.045614103938645616|0.2595608709968151|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
108|76561198034678103|0.8486773171131667|0.0004856985790422549|0.29655271157328567|0.07899347723034451|0.2872637262491025|0.0004722069518466367|0.3022933989450212|0.0037574181739796664|0.09996621170593299|0.009113594170640088|0.025195613787816974|0.03059226466606425|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
109|76561198075895633|0.6829821683273697|0.12126971087510276|0.25068548109471983|0.4735541819503779|0.38852791604337|0.20598419302153426|0.09435993793953595|3.401277388106189e-05|0.1424851785834151|0.0|0.022604322641789052|0.09290872625394399|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
110|TheDropix101|0.6295985395042313|0.24096815149570797|0.511595697117085|0.2825720876136212|0.06214624022051664|0.2079619774881541|0.07980338925252972|0.022908131260487564|0.3858606391407565|0.0|0.021061632015309726|0.02504314601272444|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
111|kube134|0.4409042427959392|0.054893063326472195|0.209535735145271|0.5296605183963358|0.6041181011239056|0.014211709715434782|0.30865638849953225|0.006998798664004134|0.1319400677394814|0.0028637531818296075|0.006222641259583025|0.01453287829657455|0.0|0.0|2.676404842831409e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
112|iamthekingofbrowntown|0.8478251905418309|0.0030496563479208297|0.2591822987649958|0.3465001777519212|0.21186229123832523|0.022357237944806006|0.09906349717352925|0.034230171881857|0.1794796781536552|0.033611358118055594|0.046807783693476115|0.04517636558890876|0.0|0.0|1.1843325622993514e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
113|MainScout|0.9425964213702499|0.004498165852975191|0.1657112766477463|0.0|0.010639892306075932|0.28915132803612315|0.006257064039074464|0.010582223513089071|0.010899401874516807|0.0|0.00014417198246715354|0.006314732832061325|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
114|gdxsd|0.8443681901652604|0.08696695239445233|0.220101666253506|0.17582068501307416|0.18803126527825365|0.3000077813142106|0.05485278589853625|0.0019256829092039322|0.18277453996297724|0.031209679068865747|0.013776413337815|0.19281629553748766|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
115|yookobz|0.9218606470673398|0.046763721936862755|0.12915023963724076|0.033034254503535206|0.015278706949150508|0.33209575965984134|0.11503224818740589|0.009547977705667482|0.07531052404973837|0.005905565050911322|0.0027099550151385835|0.025623158888658005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
116|Posiblydead|0.8211606118004645|0.005983648093127791|0.038318540230487357|0.011735371841560708|0.035447316843164794|0.0721609406083636|0.4483329507296641|0.0|0.34117926499373763|0.002848030952853073|0.0|0.01326143402965299|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
117|Mossy_Gaming|0.7108429158386113|0.0022002679616655893|0.00842133016799926|0.005405734484498199|4.4675491607423134e-05|0.7030805491718215|0.006366257554057796|2.2337745803711567e-05|0.01064393587546856|0.009002111558895761|0.0|0.006343919808254084|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
118|76561198093817084|0.7792997991112796|0.15816931332740997|0.3993061768995651|0.1839431659952592|0.03366193569074969|0.2167184566950627|0.235786419661273|0.0|0.2287645989858487|0.0|0.044444354086394|0.12802338363523996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
119|76561198102421718|0.6645705315373028|0.021704881224076714|0.5300302057152328|0.4059441482013664|0.10497977448323781|0.15427230818729618|0.23185902567738886|0.0013950999517820344|0.10491989894882656|0.0|0.00992137605194348|0.11164392146320949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
120|76561198079045885|0.7487806469977043|0.1449718035228902|0.42270624674413015|0.2574018593717099|0.01012623561300471|0.07895900174191015|0.2648843784085346|0.0|0.3084175780296324|0.0|0.008812388587266757|0.040921528094326|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
121|76561198087407319|0.8283231861758324|0.00011479046135140272|0.02831498046667934|0.002788451623661158|0.011890378621649466|0.46826377240359923|0.3051800073744834|0.0035585043018934847|0.016099362204534232|0.0035585043018934847|0.012445199184847912|0.009197585715781144|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
122|76561198074466513|0.979598929134585|0.0255462389548683|0.145636026446337|0.040323604439891046|0.009617572785976799|0.024963568486812773|0.041636368024546275|0.0572175379504408|0.07446949789316926|0.05166461818861041|0.03705924579355586|0.03982517548528933|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
123|damo131|0.768791212791142|0.09192986632908906|0.12190470219299411|0.054883502286023324|0.39194208795989927|0.4529999842531002|0.093935225066463|0.0|0.10401479135168458|0.0|0.0|0.06454088778442935|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
124|19702316748|0.6586359009728473|0.10353898293134932|0.41379323733707196|0.03894516535772035|0.1644990133313797|0.12358298035408045|0.48968532727155073|0.0016560762636739282|0.3164166373620796|0.0016560762636739282|0.003886988916391699|0.02173429013813387|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
125|FrystHjarte|0.632938163031746|0.13875934314950603|0.43145171301594604|0.07739397711618638|0.004648348407295756|0.5353330851314146|0.15392278806405452|0.0019555826999856593|0.265247660822924|0.0|0.0065834538015224035|0.0854159616472794|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
126|76561198056741844|0.797669020998109|0.0005942636992047001|0.0473454841353878|0.21057610376381217|0.3490630686166008|0.32048517493172146|0.05207483274155854|0.0007131164390456402|0.13833716087861414|0.0007552101177393065|0.009456221113594792|0.26579062971616885|0.0|0.0|9.904394986745003e-06|0.0|0.0|0.0|0.0|0.0|0.0|0.0
127|sad-commie|0.37366801105525416|0.0653512783907631|0.4355541661957787|0.5119146023805593|0.4951400944688239|0.12376521446551947|0.29358345435340827|7.09581552949888e-06|0.16187920494630112|0.0013884145719386142|0.06159167879605028|0.16632591601145374|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
128|Sillybaby|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
129|76561198030567998|0.9330428250165269|0.00034486938514802245|0.16216769760789398|0.1775260537600123|0.05433248617818864|0.01121084802020658|0.030084019597649298|0.0|0.26006392893780705|0.0|0.0|0.0|0.000526379587857508|0.000526379587857508|0.000526379587857508|0.0|0.0|0.0|0.000526379587857508|0.0|0.0|0.0
130|76561198010674657|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
131|Coldaniel|0.6459446838998586|0.037960027505855226|0.18561647423489977|0.5217175596663124|0.4240226583725726|0.2440402917803651|0.03157645627928386|0.014437779606425805|0.05222205689180264|0.012409581659755663|0.0002706957418862541|0.17673199757209568|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
132|therealmorty|0.5292613276348805|0.022544234119319884|0.6303868744932237|0.5350536376897468|0.04219231321120664|0.01345523695875847|0.1226838558619412|0.0352226149043064|0.12344970840718947|0.03737272391783388|0.017097438000097245|0.022850134992278247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
133|itslonk|0.9646873155985528|0.0027887130175336095|0.1600200594633803|0.12296812400732061|0.020703546642828634|0.008322013846627195|0.0569391657883761|0.05032479741292851|0.14097562056516028|0.04888631569818807|0.004412520597363306|0.009328068542826029|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
134|DeDroidUreLookin4|0.9651937781265816|1.2378564094322157e-05|0.005756032303859803|0.07137480056786157|0.06756220282681034|0.11965738981776514|0.08780734440307422|0.0|0.19151804902632885|0.0|0.0|0.0012811813837623432|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
135|Berserklejerker|0.6361844884518594|0.055512695046639436|0.4252341036514458|0.22831373258820267|0.3591069011402958|0.24642377578497285|0.366480964892147|0.005123259408989635|0.17269385638237936|0.005037514481642528|0.006659522690625299|0.07298322399361246|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
136|76561198088799241|0.9179308334509512|0.14065874428504266|0.18567160112796188|0.12033965455078183|0.07741634948904542|0.17195055421014543|0.08932576530593488|0.015666491679607385|0.1953061847101646|0.0005146679263997169|0.01750900285611837|0.08016467621601991|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
137|76561198061730629|0.5799217218038836|0.12406561240148462|0.5464540444857477|0.18416609409432524|0.1015554055748386|0.23238873272200727|0.34082785356591105|0.02037335508015128|0.34325928558888685|0.01522048972574682|0.02025735455677014|0.12807678839419046|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
138|YoHuNz|0.9927324491200941|0.01396222639540196|0.09952057145758342|0.014423600073689891|0.046598741507080974|0.003819568975990244|0.030874218930677575|1.5127005845505916e-05|0.03098767147451887|6.0508023382023664e-05|0.0004538101753651775|0.008675337852397644|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
139|possessioniskey|0.5904023532071637|0.0|0.5166540547875694|0.4642912947948913|0.010815112110637256|0.40845399652232517|0.01228322687678711|0.0|0.010521489157407285|0.0|0.0|0.04140083640542588|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
140|76561198072732874|0.9225117259057901|0.009850753836239219|0.22420938136140103|0.15034668157594266|0.0018552452546987592|0.14098667003288184|0.19120995447621084|0.02512361154588836|0.04729080000848256|0.025015887627873594|0.00751673561258594|0.12652772637045537|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
141|76561198093112529|0.9544555442291015|0.006758481759683457|0.07644587089769081|0.12445408354067057|0.08375192884291711|0.2133096644554704|0.012766693386689431|8.470791820552229e-05|0.008833825755718753|0.0|6.050565586108735e-05|0.12198242749874515|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
142|sevqu|0.9997229299744466|1.6054003452156996e-05|0.0101541571834893|0.00036121507767353244|0.0003772690811256894|9.632402071294198e-05|0.010178238188667536|0.0|0.009792942105815768|0.0|0.009712672088554983|0.009760834098911453|0.0|0.0|0.007846394187241732|0.0|0.0|0.0|0.0|0.0|0.0|0.0
143|76561198060447950|0.21331167914145036|0.04570442946942809|0.05352721677825571|0.04366277630559171|0.04892056567535217|0.6159265958606388|0.5062767373432445|6.085404363148671e-06|0.10667409578381463|0.0|9.736646981037874e-05|0.5460615897184197|0.00013387889598927077|0.00013387889598927077|0.00013387889598927077|0.0|0.0|0.0|0.00013387889598927077|0.0|0.0|0.0
144|whiteofwolfing|0.8427695965274313|0.0024547615432933454|0.341557248101756|0.37610585811370995|0.1258096129650695|0.010158272014583266|0.021531589315671028|0.0|0.010404981717426818|0.0|0.08287904079900585|0.09079842226028388|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
145|76561198056857968|0.6305243053738926|0.013916592538329246|0.45332729841454306|0.5389143425252679|0.31156056721261205|0.0008327141436869138|0.09350353199728265|0.0|0.022220919889069976|0.0|0.001939197320914731|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
146|sergarino|0.749780004360814|0.032779558037577164|0.47971864779731505|0.2385918085789211|0.016992031962617112|0.0401326122276783|0.2978411894323585|0.00026962175587457306|0.24267423364341326|0.0025555453382894314|1.1722685038024914e-05|0.01390310445509755|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
147|PyroCreed|0.7313259697243178|0.08329458565023952|0.6647936810090113|0.034730691593524814|0.0010337980488504905|0.02038059010590967|0.07561494300163588|0.014473172683906868|0.09107268525587654|0.011814834844005606|0.0|0.017033053566774748|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
148|76561198052897627|0.9970148541786703|0.0013123796948514813|0.021741756944706207|0.014407012650147372|0.02809950746643116|0.056753130804021834|0.019889843375304674|0.0|0.01889826760586133|0.0|0.0|0.02271875071754009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
149|76561198081962345|0.724930879356018|0.1319824498669713|0.44290916095571387|0.16707288214487379|0.08041071466303322|0.29765805199074596|0.19085524823627467|0.04832168387927125|0.2602813615365883|0.044981414474501956|0.009417887386306055|0.171139297072419|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
150|76561198039266268|0.7227411190316118|0.031479134909435845|0.4772338249191119|4.608950938423989e-05|0.0|0.49225900497837416|0.03657202569639435|0.005761188673029986|0.062243882423415976|0.0|0.000875700678300558|0.03657202569639435|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
151|76561198094224872|0.44455368775226006|0.04492642328470184|0.5617084691565895|0.6326550462980516|0.10948011779756335|0.043612597782082166|0.023584769998245755|0.0|0.15576843337156607|0.21402537882918943|0.008363620882530086|9.613357336241477e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
152|76561198073210139|0.9899608122254266|0.04581066917537617|0.10208462208112547|0.03028215763517033|0.007228610529432725|0.040771443561692496|0.040797445757841534|9.360790613653889e-05|0.055608296684333904|0.0|0.0|0.008331103646151961|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
153|Nozomikat|0.7931086249623093|0.0283738990017622|0.34566928688378423|0.1292519732680751|0.08338290653721203|0.1307254288270604|0.3376979487639099|0.007152751698215819|0.2521189724472141|0.0|0.05818173559732615|0.16999499537227683|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
154|76561198076933844|0.5754244330954719|0.0019106669153234521|0.5036460953959326|0.08920247927062326|0.028175207646859265|0.14886091489534956|0.4231699456191747|0.02481015248255826|0.44028039560714594|0.02481015248255826|0.0|0.10080906784579706|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
155|76561198072186059|0.7160044363005249|0.016491418014903864|0.49975170170108685|0.31837666583887697|0.03849627526236639|0.02214544383543243|0.21736825861267742|0.041084902219116495|0.23033584323781403|0.041048227457037394|0.04980127067325027|0.16679681793576598|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
156|xfluttersx|0.7894598334258797|0.10324252199200913|0.42962055629406004|0.22263856315910463|0.06370567502658935|0.09874326193728776|0.21259270935521365|0.002981694905622954|0.26072196744651466|0.05655601950020313|0.034818501801145464|0.013358848143472017|0.0|0.00908936027681836|0.011226775979773881|0.0|0.0|0.00908936027681836|3.206123554433284e-05|0.00908936027681836|0.0|0.0
157|76561198068621601|0.9804209680298518|0.06387036219056492|0.06387036219056492|0.06025406076025347|0.12356908598528611|0.0006082262003448891|0.0|0.0|0.06075650849097316|0.0|0.06331502522503264|0.06336791445984524|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
158|76561198056290589|0.992320259614449|0.007837087405685728|0.06085516891653333|0.055388787221682986|0.032501951955247625|0.0720948540277261|0.0034290564746011823|0.013366970146362017|0.04491640641422043|0.0|0.0024183314952048464|3.1750522912973914e-05|0.0|0.0|3.1750522912973914e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
159|thompyawesomeness|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
160|ii_voltage_ii|0.8451538459264089|0.0952685291763733|0.3170999138132345|0.14772833109997302|0.08160413632559958|0.335149228379136|0.11437956812850435|0.008430091626662252|0.10756329756891093|0.0005839484124262266|0.01074465078864257|0.1018724548587208|0.0001486414140721304|0.003110852451652443|0.0032807283534491637|0.0032594938657245737|0.00016987590179672046|2.1234487724590058e-05|0.0032594938657245737|0.0031320869393770333|0.003110852451652443|0.0
161|76561198097762318|0.7838379300520167|0.10182100009998918|0.30007010259710903|0.22717152202455207|0.0011249515908829033|0.361401432842038|0.21647160078607805|0.0|0.10044701342410167|0.0|0.0|0.21452225718966264|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
162|Hirukaz|0.7638987264810451|0.10302393295846554|0.24671699682580736|0.08538308135653759|0.035428993551206614|0.16908365374526124|0.4625710008682803|0.015329526151193653|0.2915782376208194|0.0006911316298764323|0.024200937072394412|0.08960918132283119|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
163|StelerForYou|0.96973270321637|0.10324811399477934|0.09313112690448158|0.02266803424667522|0.011934599914316307|0.11780034833770091|0.12278405232774678|0.0012192963831944878|0.07297874132945298|0.0012192963831944878|0.003177422916800506|0.07305353088455599|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
164|76561198183396245|0.5163348610939946|0.001855444232370318|0.39780110972025445|0.012114057384897119|0.0028981732224627283|0.026075891877237405|0.37976036476667036|3.0668499708600296e-05|0.3809104335057429|0.0|0.37241525908646056|0.3825051954905901|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
165|otteloo|0.8843446565252898|0.08131435311672623|0.09557125292494953|0.03533376689312886|0.07060083483978649|0.4011608135511534|0.11697327737390228|0.0017841968181051382|0.11040343114648711|8.337368308902515e-05|0.0073202093752164086|0.09537949345384478|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
166|shinra420|0.6054692473170362|0.29878003851430496|0.5521811499657922|0.2180199559392197|0.005665487255941036|0.3244935965677592|0.0008104273160816316|0.007283840569227504|0.2936473321791213|0.0|0.006953666477490543|0.006460906658761896|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
167|Xx-Woods|0.6876557292049653|0.08288602929495854|0.4930177191280107|0.4229797083387198|0.1307846208083077|0.055785233503519445|0.12699650724398306|0.007439434138826417|0.22749200334421177|0.004193231264953787|0.06265645060769717|0.0786454466104507|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
168|kevinator23|0.8194620636336727|0.03756630757126276|0.24222751625783862|0.3743694941582891|0.20173316935749885|0.061104247610678904|0.08201132246187959|0.0013198028020615813|0.2776218304760398|0.0|0.0|0.0035398684426154996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
169|tonyballoney|0.9695955976631563|0.0|0.14346659884905838|0.09726583002756728|0.08793759854107903|0.0048242570563168784|0.10499264838332792|0.0|0.10517280736053478|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
170|76561198090715178|0.9474533807458994|0.04389252856388137|0.24033009898989227|0.14671790315791852|0.010811704649840173|0.12703949826356264|0.014300113360604338|0.0017166435642135163|0.06458674547559294|0.0004252236351721554|0.009929759332446074|0.019678404894355857|0.0|0.0|4.724707057468393e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
171|CatsWhale|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
172|Child_Vs_Puddle|0.7057874126179035|0.35819738778644866|0.4387636242305504|0.10042189397548086|0.06198677726824533|0.36615291000269407|0.13688470413327222|0.0003977761108122695|0.1073001058916097|0.0|0.03450707761296438|0.040109091173570505|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
173|76561198073784601|0.7174691270077513|0.11158244612670423|0.48260408214292383|0.1611367258819828|0.10897881649102259|0.14655051601338442|0.0026830624042278595|0.0043835120419950776|0.11605421680041733|0.004371744224432674|0.2712570206765585|0.30572495831683655|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
174|mimimomoma|0.8535612444368328|0.03986307610104233|0.29520540698434145|0.2864724397084903|0.26986957293295194|0.07220787290750125|0.07226754179079159|0.0014874600191664463|0.12414111168556184|0.002587072296945653|0.009278511351648578|0.043119292303458276|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
175|76561198102410011|0.9989689938130535|0.00019120967922586454|0.02647058996783062|2.3901209903233067e-05|9.560483961293227e-05|0.0003943699634033456|0.00015535786437101493|0.026076220004427275|0.00022706149408071414|0.026076220004427275|0.0|0.00020316028417748105|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
176|de_Butl3r|0.915741600288406|0.0|0.18009762968182702|0.13592429087026758|0.0124001107460595|0.33125070377603505|0.005986260360166655|0.013896675836101163|0.005986260360166655|0.0014965650900416638|0.0|0.018945527293714248|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
177|76561198157999555|0.9996771249406475|0.0|0.017967274005829047|0.017967274005829047|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
178|76561198027947401|0.9708392259264068|0.07136472035628975|0.12259082009355003|0.005471396324808616|0.0027053689144840827|0.07489504481420396|0.10972515312579052|0.0|0.13347902009691084|0.0|2.4263398336180113e-05|0.042976544302959024|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
179|Bluezap1|0.9997209732418636|0.00015402389550288217|0.014536005138084505|0.0040431272569506575|0.004428186995707862|7.701194775144109e-05|0.0|0.0|0.013207549039372147|5.7758960813580815e-05|0.011667310084343326|7.701194775144109e-05|0.0|0.0|0.0003465537648814849|0.0|0.0|0.0|0.0|0.0|0.0|0.0
180|76561198074200011|0.9999299064499371|0.005265852409245003|0.005265852409245003|0.0|0.005265852409245003|0.0012394268999653389|0.0|0.0|0.0|0.0|0.005265852409245003|0.005265852409245003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
